#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_kyden_tonbo;Kyden Tonbo;Kyden Tonbo;Kyden Tonbo;;Kyden Tonbo;;;;;;;;;x
b_kyden_tonbo_adj;Kyden Tonbian;;Kyden Tonber;;;;;;;;;;;x
b_kyoukan_province;Kyoukan province;Kyoukan province;Kyoukan province;;Kyoukan province;;;;;;;;;x
b_kyoukan_province_adj;Kyoukan provincean;;Kyoukan provincer;;;;;;;;;;;x
b_kyoukan_province_2;Kyoukan province;Kyoukan province;Kyoukan province;;Kyoukan province;;;;;;;;;x
b_kyoukan_province_2_adj;Kyoukan provincean;;Kyoukan provincer;;;;;;;;;;;x
b_kyoukan_province_3;Kyoukan province;Kyoukan province;Kyoukan province;;Kyoukan province;;;;;;;;;x
b_kyoukan_province_3_adj;Kyoukan provincean;;Kyoukan provincer;;;;;;;;;;;x
b_kyuden_aishou;Kyuden Aishou;Kyuden Aishou;Kyuden Aishou;;Kyuden Aishou;;;;;;;;;x
b_kyuden_aishou_adj;Kyuden Aishian;;Kyuden Aisher;;;;;;;;;;;x
b_kyuden_anshini;Kyuden Anshini;Kyuden Anshini;Kyuden Anshini;;Kyuden Anshini;;;;;;;;;x
b_kyuden_anshini_adj;Kyuden Anshinian;;Kyuden Anshiner;;;;;;;;;;;x
b_kyuden_ashinagabachi;Kyuden Ashinagabachi;Kyuden Ashinagabachi;Kyuden Ashinagabachi;;Kyuden Ashinagabachi;;;;;;;;;x
b_kyuden_ashinagabachi_adj;Kyuden Ashinagabachian;;Kyuden Ashinagabacher;;;;;;;;;;;x
b_kyuden_azuma;Kyuden Azuma;Kyuden Azuma;Kyuden Azuma;;Kyuden Azuma;;;;;;;;;x
b_kyuden_azuma_adj;Kyuden Azuman;;Kyuden Azumer;;;;;;;;;;;x
b_kyuden_bachiatari;Kyuden Bachiatari;Kyuden Bachiatari;Kyuden Bachiatari;;Kyuden Bachiatari;;;;;;;;;x
b_kyuden_bachiatari_adj;Kyuden Bachiatarian;;Kyuden Bachiatarer;;;;;;;;;;;x
b_kyuden_bayushi;Kyuden Bayushi;Kyuden Bayushi;Kyuden Bayushi;;Kyuden Bayushi;;;;;;;;;x
b_kyuden_bayushi_adj;Kyuden Bayushian;;Kyuden Bayusher;;;;;;;;;;;x
b_kyuden_bugaisha;Kyuden Bugaisha;Kyuden Bugaisha;Kyuden Bugaisha;;Kyuden Bugaisha;;;;;;;;;x
b_kyuden_bugaisha_adj;Kyuden Bugaishan;;Kyuden Bugaisher;;;;;;;;;;;x
b_kyuden_chuugen;Kyuden Chuugen;Kyuden Chuugen;Kyuden Chuugen;;Kyuden Chuugen;;;;;;;;;x
b_kyuden_chuugen_adj;Kyuden Chuugenian;;Kyuden Chuugener;;;;;;;;;;;x
b_kyuden_chuuhan;Kyuden Chuuhan;Kyuden Chuuhan;Kyuden Chuuhan;;Kyuden Chuuhan;;;;;;;;;x
b_kyuden_chuuhan_adj;Kyuden Chuuhanian;;Kyuden Chuuhaner;;;;;;;;;;;x
b_kyuden_dairiki;Kyuden Dairiki;Kyuden Dairiki;Kyuden Dairiki;;Kyuden Dairiki;;;;;;;;;x
b_kyuden_dairiki_adj;Kyuden Dairikian;;Kyuden Dairiker;;;;;;;;;;;x
b_kyuden_doji;Kyuden Doji;Kyuden Doji;Kyuden Doji;;Kyuden Doji;;;;;;;;;x
b_kyuden_doji_adj;Kyuden Dojian;;Kyuden Dojer;;;;;;;;;;;x
b_kyuden_douro;Kyuden Douro;Kyuden Douro;Kyuden Douro;;Kyuden Douro;;;;;;;;;x
b_kyuden_douro_adj;Kyuden Dourian;;Kyuden Dourer;;;;;;;;;;;x
b_kyuden_enjaku;Kyuden Enjaku;Kyuden Enjaku;Kyuden Enjaku;;Kyuden Enjaku;;;;;;;;;x
b_kyuden_enjaku_adj;Kyuden Enjakian;;Kyuden Enjaker;;;;;;;;;;;x
b_kyuden_enju;Kyuden Enju;Kyuden Enju;Kyuden Enju;;Kyuden Enju;;;;;;;;;x
b_kyuden_enju_adj;Kyuden Enjian;;Kyuden Enjer;;;;;;;;;;;x
b_kyuden_enzan;Kyuden Enzan;Kyuden Enzan;Kyuden Enzan;;Kyuden Enzan;;;;;;;;;x
b_kyuden_enzan_adj;Kyuden Enzanian;;Kyuden Enzaner;;;;;;;;;;;x
b_kyuden_foshi;Kyuden Foshi;Kyuden Foshi;Kyuden Foshi;;Kyuden Foshi;;;;;;;;;x
b_kyuden_foshi_adj;Kyuden Foshian;;Kyuden Fosher;;;;;;;;;;;x
b_kyuden_gakka;Kyuden Gakka;Kyuden Gakka;Kyuden Gakka;;Kyuden Gakka;;;;;;;;;x
b_kyuden_gakka_adj;Kyuden Gakkan;;Kyuden Gakker;;;;;;;;;;;x
b_kyuden_gotei;Kyuden Gotei;Kyuden Gotei;Kyuden Gotei;;Kyuden Gotei;;;;;;;;;x
b_kyuden_gotei_adj;Kyuden Gotian;;Kyuden Goter;;;;;;;;;;;x
b_kyuden_haimaato;Kyuden Haimaato;Kyuden Haimaato;Kyuden Haimaato;;Kyuden Haimaato;;;;;;;;;x
b_kyuden_haimaato_adj;Kyuden Haimaatian;;Kyuden Haimaater;;;;;;;;;;;x
b_kyuden_haisho;Kyuden Haisho;Kyuden Haisho;Kyuden Haisho;;Kyuden Haisho;;;;;;;;;x
b_kyuden_haisho_adj;Kyuden Haishian;;Kyuden Haisher;;;;;;;;;;;x
b_kyuden_hayai;Kyuden Hayai;Kyuden Hayai;Kyuden Hayai;;Kyuden Hayai;;;;;;;;;x
b_kyuden_hayai_adj;Kyuden Haian;;Kyuden Haer;;;;;;;;;;;x
b_kyuden_inazuma;Kyuden Inazuma;Kyuden Inazuma;Kyuden Inazuma;;Kyuden Inazuma;;;;;;;;;x
b_kyuden_inazuma_adj;Kyuden Inazuman;;Kyuden Inazumer;;;;;;;;;;;x
b_kyuden_irie;Kyuden Irie;Kyuden Irie;Kyuden Irie;;Kyuden Irie;;;;;;;;;x
b_kyuden_irie_adj;Kyuden Iriean;;Kyuden Irer;;;;;;;;;;;x
b_kyuden_isawa;Kyuden Isawa;Kyuden Isawa;Kyuden Isawa;;Kyuden Isawa;;;;;;;;;x
b_kyuden_isawa_adj;Kyuden Isawan;;Kyuden Isawer;;;;;;;;;;;x
b_kyuden_isei;Kyuden Isei;Kyuden Isei;Kyuden Isei;;Kyuden Isei;;;;;;;;;x
b_kyuden_isei_adj;Kyuden Isian;;Kyuden Iser;;;;;;;;;;;x
b_kyuden_kaeru;Kyuden Kaeru;Kyuden Kaeru;Kyuden Kaeru;;Kyuden Kaeru;;;;;;;;;x
b_kyuden_kaeru_adj;Kyuden Kaerian;;Kyuden Kaerer;;;;;;;;;;;x
b_kyuden_kakita;Kyuden Kakita;Kyuden Kakita;Kyuden Kakita;;Kyuden Kakita;;;;;;;;;x
b_kyuden_kakita_adj;Kyuden Kakitan;;Kyuden Kakiter;;;;;;;;;;;x
b_kyuden_kasuga;Kyuden Kasuga;Kyuden Kasuga;Kyuden Kasuga;;Kyuden Kasuga;;;;;;;;;x
b_kyuden_kasuga_adj;Kyuden Kasugan;;Kyuden Kasuger;;;;;;;;;;;x
b_kyuden_kawabi;Kyuden Kawabi;Kyuden Kawabi;Kyuden Kawabi;;Kyuden Kawabi;;;;;;;;;x
b_kyuden_kawabi_adj;Kyuden Kawabian;;Kyuden Kawaber;;;;;;;;;;;x
b_kyuden_kaze;Kyuden Kaze;Kyuden Kaze;Kyuden Kaze;;Kyuden Kaze;;;;;;;;;x
b_kyuden_kaze_adj;Kyuden Kazean;;Kyuden Kazer;;;;;;;;;;;x
b_kyuden_kitsune;Kyuden Kitsune;Kyuden Kitsune;Kyuden Kitsune;;Kyuden Kitsune;;;;;;;;;x
b_kyuden_kitsune_adj;Kyuden Kitsunean;;Kyuden Kitsuner;;;;;;;;;;;x
b_kyuden_komori;Kyuden Komori;Kyuden Komori;Kyuden Komori;;Kyuden Komori;;;;;;;;;x
b_kyuden_komori_adj;Kyuden Komorian;;Kyuden Komorer;;;;;;;;;;;x
b_kyuden_koubaku;Kyuden Koubaku;Kyuden Koubaku;Kyuden Koubaku;;Kyuden Koubaku;;;;;;;;;x
b_kyuden_koubaku_adj;Kyuden Koubakian;;Kyuden Koubaker;;;;;;;;;;;x
b_kyuden_kougeun;Kyuden Kougeun;Kyuden Kougeun;Kyuden Kougeun;;Kyuden Kougeun;;;;;;;;;x
b_kyuden_kougeun_adj;Kyuden Kougeunian;;Kyuden Kougeuner;;;;;;;;;;;x
b_kyuden_koutetsukan;Kyuden Koutetsukan;Kyuden Koutetsukan;Kyuden Koutetsukan;;Kyuden Koutetsukan;;;;;;;;;x
b_kyuden_koutetsukan_adj;Kyuden Koutetsukanian;;Kyuden Koutetsukaner;;;;;;;;;;;x
b_kyuden_kyuukai;Kyuden Kyuukai;Kyuden Kyuukai;Kyuden Kyuukai;;Kyuden Kyuukai;;;;;;;;;x
b_kyuden_kyuukai_adj;Kyuden Kyuukian;;Kyuden Kyuuker;;;;;;;;;;;x
b_kyuden_maigosera;Kyuden Maigosera;Kyuden Maigosera;Kyuden Maigosera;;Kyuden Maigosera;;;;;;;;;x
b_kyuden_maigosera_adj;Kyuden Maigoseran;;Kyuden Maigoserer;;;;;;;;;;;x
b_kyuden_miya;Kyuden Miya;Kyuden Miya;Kyuden Miya;;Kyuden Miya;;;;;;;;;x
b_kyuden_miya_adj;Kyuden Miyan;;Kyuden Mer;;;;;;;;;;;x
b_kyuden_moshi;Kyuden Moshi;Kyuden Moshi;Kyuden Moshi;;Kyuden Moshi;;;;;;;;;x
b_kyuden_moshi_adj;Kyuden Moshian;;Kyuden Mosher;;;;;;;;;;;x
b_kyuden_moshibaru;Kyuden Moshibaru;Kyuden Moshibaru;Kyuden Moshibaru;;Kyuden Moshibaru;;;;;;;;;x
b_kyuden_moshibaru_adj;Kyuden Moshibarian;;Kyuden Moshibarer;;;;;;;;;;;x
b_kyuden_nanimo;Kyuden Nanimo;Kyuden Nanimo;Kyuden Nanimo;;Kyuden Nanimo;;;;;;;;;x
b_kyuden_nanimo_adj;Kyuden Nanimian;;Kyuden Nanimer;;;;;;;;;;;x
b_kyuden_no_kin;Kyuden no Kin;Kyuden no Kin;Kyuden no Kin;;Kyuden no Kin;;;;;;;;;x
b_kyuden_no_kin_adj;Kyuden no Kinian;;Kyuden no Kiner;;;;;;;;;;;x
b_kyuden_omoidasu;Kyuden Omoidasu;Kyuden Omoidasu;Kyuden Omoidasu;;Kyuden Omoidasu;;;;;;;;;x
b_kyuden_omoidasu_adj;Kyuden Omoidasian;;Kyuden Omoidaser;;;;;;;;;;;x
b_kyuden_otomo;Kyuden Otomo;Kyuden Otomo;Kyuden Otomo;;Kyuden Otomo;;;;;;;;;x
b_kyuden_otomo_adj;Kyuden Otomian;;Kyuden Otomer;;;;;;;;;;;x
b_kyuden_otomo_2;Kyuden Otomo;Kyuden Otomo;Kyuden Otomo;;Kyuden Otomo;;;;;;;;;x
b_kyuden_otomo_2_adj;Kyuden Otomian;;Kyuden Otomer;;;;;;;;;;;x
b_kyuden_ryoko;Kyuden Ryoko;Kyuden Ryoko;Kyuden Ryoko;;Kyuden Ryoko;;;;;;;;;x
b_kyuden_ryoko_adj;Kyuden Ryokian;;Kyuden Ryoker;;;;;;;;;;;x
b_kyuden_senseki;Kyuden Senseki;Kyuden Senseki;Kyuden Senseki;;Kyuden Senseki;;;;;;;;;x
b_kyuden_senseki_adj;Kyuden Sensekian;;Kyuden Senseker;;;;;;;;;;;x
b_kyuden_seppun;Kyuden Seppun;Kyuden Seppun;Kyuden Seppun;;Kyuden Seppun;;;;;;;;;x
b_kyuden_seppun_adj;Kyuden Seppunian;;Kyuden Seppuner;;;;;;;;;;;x
b_kyuden_shaiga;Kyuden Shaiga;Kyuden Shaiga;Kyuden Shaiga;;Kyuden Shaiga;;;;;;;;;x
b_kyuden_shaiga_adj;Kyuden Shaigan;;Kyuden Shaiger;;;;;;;;;;;x
b_kyuden_shinten;Kyuden Shinten;Kyuden Shinten;Kyuden Shinten;;Kyuden Shinten;;;;;;;;;x
b_kyuden_shinten_adj;Kyuden Shintenian;;Kyuden Shintener;;;;;;;;;;;x
b_kyuden_tokigogachu;Kyuden Tokigogachu;Kyuden Tokigogachu;Kyuden Tokigogachu;;Kyuden Tokigogachu;;;;;;;;;x
b_kyuden_tokigogachu_adj;Kyuden Tokigogachian;;Kyuden Tokigogacher;;;;;;;;;;;x
b_kyuden_tonbo;Kyuden Tonbo;Kyuden Tonbo;Kyuden Tonbo;;Kyuden Tonbo;;;;;;;;;x
b_kyuden_tonbo_adj;Kyuden Tonbian;;Kyuden Tonber;;;;;;;;;;;x
b_kyuden_tonfajutsen;Kyuden Tonfajutsen;Kyuden Tonfajutsen;Kyuden Tonfajutsen;;Kyuden Tonfajutsen;;;;;;;;;x
b_kyuden_tonfajutsen_adj;Kyuden Tonfajutsenian;;Kyuden Tonfajutsener;;;;;;;;;;;x
b_kyuden_tsuriai;Kyuden Tsuriai;Kyuden Tsuriai;Kyuden Tsuriai;;Kyuden Tsuriai;;;;;;;;;x
b_kyuden_tsuriai_adj;Kyuden Tsurian;;Kyuden Tsurer;;;;;;;;;;;x
b_kyuden_yama;Kyuden Yama;Kyuden Yama;Kyuden Yama;;Kyuden Yama;;;;;;;;;x
b_kyuden_yama_adj;Kyuden Yaman;;Kyuden Yamer;;;;;;;;;;;x
b_kyuden_yojin;Kyuden Yojin;Kyuden Yojin;Kyuden Yojin;;Kyuden Yojin;;;;;;;;;x
b_kyuden_yojin_adj;Kyuden Yojinian;;Kyuden Yojiner;;;;;;;;;;;x
b_kyuden_yosomono;Kyuden Yosomono;Kyuden Yosomono;Kyuden Yosomono;;Kyuden Yosomono;;;;;;;;;x
b_kyuden_yosomono_adj;Kyuden Yosomonian;;Kyuden Yosomoner;;;;;;;;;;;x
b_kyuden_zenzan;Kyuden Zenzan;Kyuden Zenzan;Kyuden Zenzan;;Kyuden Zenzan;;;;;;;;;x
b_kyuden_zenzan_adj;Kyuden Zenzanian;;Kyuden Zenzaner;;;;;;;;;;;x
b_last_ridge_village;Last Ridge Village;Last Ridge Village;Last Ridge Village;;Last Ridge Village;;;;;;;;;x
b_last_ridge_village_adj;Last Ridge Villagean;;Last Ridge Villager;;;;;;;;;;;x
b_lone_candle_keep;Lone Candle Keep;Lone Candle Keep;Lone Candle Keep;;Lone Candle Keep;;;;;;;;;x
b_lone_candle_keep_adj;Lone Candle Keepian;;Lone Candle Keeper;;;;;;;;;;;x
b_long_walk;Long Walk;Long Walk;Long Walk;;Long Walk;;;;;;;;;x
b_long_walk_adj;Long Walkian;;Long Walker;;;;;;;;;;;x
b_lookout_mountain_castle;Lookout Mountain Castle;Lookout Mountain Castle;Lookout Mountain Castle;;Lookout Mountain Castle;;;;;;;;;x
b_lookout_mountain_castle_adj;Lookout Mountain Castlean;;Lookout Mountain Castler;;;;;;;;;;;x
b_lost_samurai_village;Lost Samurai Village;Lost Samurai Village;Lost Samurai Village;;Lost Samurai Village;;;;;;;;;x
b_lost_samurai_village_adj;Lost Samurai Villagean;;Lost Samurai Villager;;;;;;;;;;;x
b_lost_traveler_village;Lost Traveler Village;Lost Traveler Village;Lost Traveler Village;;Lost Traveler Village;;;;;;;;;x
b_lost_traveler_village_adj;Lost Traveler Villagean;;Lost Traveler Villager;;;;;;;;;;;x
b_maigosera_seido;Maigosera Seido;Maigosera Seido;Maigosera Seido;;Maigosera Seido;;;;;;;;;x
b_maigosera_seido_adj;Maigosera Seidian;;Maigosera Seider;;;;;;;;;;;x
b_maisuna_shiro;Maisuna Shiro;Maisuna Shiro;Maisuna Shiro;;Maisuna Shiro;;;;;;;;;x
b_maisuna_shiro_adj;Maisuna Shirian;;Maisuna Shirer;;;;;;;;;;;x
b_maryoku_mura;Maryoku Mura;Maryoku Mura;Maryoku Mura;;Maryoku Mura;;;;;;;;;x
b_maryoku_mura_adj;Maryoku Muran;;Maryoku Murer;;;;;;;;;;;x
b_matomari_no_tokoro;Matomari no Tokoro;Matomari no Tokoro;Matomari no Tokoro;;Matomari no Tokoro;;;;;;;;;x
b_matomari_no_tokoro_adj;Matomari no Tokorian;;Matomari no Tokorer;;;;;;;;;;;x
b_mizu_mura;Mizu Mura;Mizu Mura;Mizu Mura;;Mizu Mura;;;;;;;;;x
b_mizu_mura_adj;Mizu Muran;;Mizu Murer;;;;;;;;;;;x
b_mori_kage;Mori Kage;Mori Kage;Mori Kage;;Mori Kage;;;;;;;;;x
b_mori_kage_adj;Mori Kagean;;Mori Kager;;;;;;;;;;;x
b_mori_kuroi;Mori Kuroi;Mori Kuroi;Mori Kuroi;;Mori Kuroi;;;;;;;;;x
b_mori_kuroi_adj;Mori Kurian;;Mori Kurer;;;;;;;;;;;x
b_morikage_toshi;Morikage Toshi;Morikage Toshi;Morikage Toshi;;Morikage Toshi;;;;;;;;;x
b_morikage_toshi_adj;Morikage Toshian;;Morikage Tosher;;;;;;;;;;;x
b_morning_frost_castle;Morning Frost Castle;Morning Frost Castle;Morning Frost Castle;;Morning Frost Castle;;;;;;;;;x
b_morning_frost_castle_adj;Morning Frost Castlean;;Morning Frost Castler;;;;;;;;;;;x
b_mountain_song_monastery;Mountain Song Monastery;Mountain Song Monastery;Mountain Song Monastery;;Mountain Song Monastery;;;;;;;;;x
b_mountain_song_monastery_adj;Mountain Song Monasterian;;Mountain Song Monasterer;;;;;;;;;;;x
b_mura_nisa_kawa_nemui;Mura nisa Kawa Nemui;Mura nisa Kawa Nemui;Mura nisa Kawa Nemui;;Mura nisa Kawa Nemui;;;;;;;;;x
b_mura_nisa_kawa_nemui_adj;Mura nisa Kawa Nemian;;Mura nisa Kawa Nemer;;;;;;;;;;;x
b_mura_sano_eiyu_ni_suru;Mura sano Eiyu ni Suru;Mura sano Eiyu ni Suru;Mura sano Eiyu ni Suru;;Mura sano Eiyu ni Suru;;;;;;;;;x
b_mura_sano_eiyu_ni_suru_adj;Mura sano Eiyu ni Surian;;Mura sano Eiyu ni Surer;;;;;;;;;;;x
b_murame_toshi;Murame Toshi;Murame Toshi;Murame Toshi;;Murame Toshi;;;;;;;;;x
b_murame_toshi_adj;Murame Toshian;;Murame Tosher;;;;;;;;;;;x
b_musume_mura;Musume Mura;Musume Mura;Musume Mura;;Musume Mura;;;;;;;;;x
b_musume_mura_adj;Musume Muran;;Musume Murer;;;;;;;;;;;x
b_naganori_mura;Naganori Mura;Naganori Mura;Naganori Mura;;Naganori Mura;;;;;;;;;x
b_naganori_mura_adj;Naganori Muran;;Naganori Murer;;;;;;;;;;;x
b_nagashi_naga_toshi;Nagashi Naga Toshi;Nagashi Naga Toshi;Nagashi Naga Toshi;;Nagashi Naga Toshi;;;;;;;;;x
b_nagashi_naga_toshi_adj;Nagashi Naga Toshian;;Nagashi Naga Tosher;;;;;;;;;;;x
b_nanhan_province;Nanhan province;Nanhan province;Nanhan province;;Nanhan province;;;;;;;;;x
b_nanhan_province_adj;Nanhan provincean;;Nanhan provincer;;;;;;;;;;;x
b_nezuban_mura;Nezuban Mura;Nezuban Mura;Nezuban Mura;;Nezuban Mura;;;;;;;;;x
b_nezuban_mura_adj;Nezuban Muran;;Nezuban Murer;;;;;;;;;;;x
b_nihai_tower;Nihai Tower;Nihai Tower;Nihai Tower;;Nihai Tower;;;;;;;;;x
b_nihai_tower_adj;Nihai Towerian;;Nihai Towerer;;;;;;;;;;;x
b_ninimo_mura;Ninimo Mura;Ninimo Mura;Ninimo Mura;;Ninimo Mura;;;;;;;;;x
b_ninimo_mura_adj;Ninimo Muran;;Ninimo Murer;;;;;;;;;;;x
b_ninkatoshi;Ninkatoshi;Ninkatoshi;Ninkatoshi;;Ninkatoshi;;;;;;;;;x
b_ninkatoshi_adj;Ninkatoshian;;ninkatosher;;;;;;;;;;;x
b_nishiyama_mura;Nishiyama Mura;Nishiyama Mura;Nishiyama Mura;;Nishiyama Mura;;;;;;;;;x
b_nishiyama_mura_adj;Nishiyama Muran;;Nishiyama Murer;;;;;;;;;;;x
b_nobuto_toshi;Nobuto Toshi;Nobuto Toshi;Nobuto Toshi;;Nobuto Toshi;;;;;;;;;x
b_nobuto_toshi_adj;Nobuto Toshian;;Nobuto Tosher;;;;;;;;;;;x
b_nobuto_toshi_2;Nobuto Toshi;Nobuto Toshi;Nobuto Toshi;;Nobuto Toshi;;;;;;;;;x
b_nobuto_toshi_2_adj;Nobuto Toshian;;Nobuto Tosher;;;;;;;;;;;x
b_north_hub_village;North Hub village;North Hub village;North Hub village;;North Hub village;;;;;;;;;x
b_north_hub_village_adj;North Hub villagean;;North Hub villager;;;;;;;;;;;x
b_north_wall_of_otosan_uchi;North Wall Of Otosan Uchi;North Wall Of Otosan Uchi;North Wall Of Otosan Uchi;;North Wall Of Otosan Uchi;;;;;;;;;x
b_north_wall_of_otosan_uchi_adj;North Wall Of Otosan Uchian;;North Wall Of Otosan Ucher;;;;;;;;;;;x
b_northern_towers_of_flame;Northern Towers of Flame;Northern Towers of Flame;Northern Towers of Flame;;Northern Towers of Flame;;;;;;;;;x
b_northern_towers_of_flame_adj;Northern Towers of Flamean;;Northern Towers of Flamer;;;;;;;;;;;x
b_oiku_province;Oiku province;Oiku province;Oiku province;;Oiku province;;;;;;;;;x
b_oiku_province_adj;Oiku provincean;;Oiku provincer;;;;;;;;;;;x
b_oiku_village;Oiku Village;Oiku Village;Oiku Village;;Oiku Village;;;;;;;;;x
b_oiku_village_adj;Oiku Villagean;;Oiku Villager;;;;;;;;;;;x
b_oni_mura;Oni Mura;Oni Mura;Oni Mura;;Oni Mura;;;;;;;;;x
b_oni_mura_adj;Oni Muran;;Oni Murer;;;;;;;;;;;x
b_ookami_toshi;Ookami Toshi;Ookami Toshi;Ookami Toshi;;Ookami Toshi;;;;;;;;;x
b_ookami_toshi_adj;Ookami Toshian;;Ookami Tosher;;;;;;;;;;;x
b_orange_flame_village;Orange Flame Village;Orange Flame Village;Orange Flame Village;;Orange Flame Village;;;;;;;;;x
b_orange_flame_village_adj;Orange Flame Villagean;;Orange Flame Villager;;;;;;;;;;;x
b_osari_mori;Osari Mori;Osari Mori;Osari Mori;;Osari Mori;;;;;;;;;x
b_osari_mori_adj;Osari Morian;;Osari Morer;;;;;;;;;;;x
b_oshindoka_toshi;Oshindoka Toshi;Oshindoka Toshi;Oshindoka Toshi;;Oshindoka Toshi;;;;;;;;;x
b_oshindoka_toshi_adj;Oshindoka Toshian;;Oshindoka Tosher;;;;;;;;;;;x
b_otaku_seido;Otaku Seido;Otaku Seido;Otaku Seido;;Otaku Seido;;;;;;;;;x
b_otaku_seido_adj;Otaku Seidian;;Otaku Seider;;;;;;;;;;;x
b_overwatch_tower;Overwatch Tower;Overwatch Tower;Overwatch Tower;;Overwatch Tower;;;;;;;;;x
b_overwatch_tower_adj;Overwatch Towerian;;Overwatch Towerer;;;;;;;;;;;x
b_oyo_mura;Oyo Mura;Oyo Mura;Oyo Mura;;Oyo Mura;;;;;;;;;x
b_oyo_mura_adj;Oyo Muran;;Oyo Murer;;;;;;;;;;;x
b_oyo_seido;Oyo Seido;Oyo Seido;Oyo Seido;;Oyo Seido;;;;;;;;;x
b_oyo_seido_adj;Oyo Seidian;;Oyo Seider;;;;;;;;;;;x
b_oyomesan_province;Oyomesan province;Oyomesan province;Oyomesan province;;Oyomesan province;;;;;;;;;x
b_oyomesan_province_adj;Oyomesan provincean;;Oyomesan provincer;;;;;;;;;;;x
b_oyomesan_province_2;Oyomesan province;Oyomesan province;Oyomesan province;;Oyomesan province;;;;;;;;;x
b_oyomesan_province_2_adj;Oyomesan provincean;;Oyomesan provincer;;;;;;;;;;;x
b_palace_of_crimson_shadows;Palace Of Crimson Shadows;Palace Of Crimson Shadows;Palace Of Crimson Shadows;;Palace Of Crimson Shadows;;;;;;;;;x
b_palace_of_crimson_shadows_adj;Palace Of Crimson Shadowsian;;Palace Of Crimson Shadowser;;;;;;;;;;;x
b_pale_oak_castle;Pale Oak Castle;Pale Oak Castle;Pale Oak Castle;;Pale Oak Castle;;;;;;;;;x
b_pale_oak_castle_adj;Pale Oak Castlean;;Pale Oak Castler;;;;;;;;;;;x
b_pale_oak_plane;Pale Oak Plane;Pale Oak Plane;Pale Oak Plane;;Pale Oak Plane;;;;;;;;;x
b_pale_oak_plane_adj;Pale Oak Planean;;Pale Oak Planer;;;;;;;;;;;x
b_plains_of_bloodied_honour;Plains of Bloodied Honour;Plains of Bloodied Honour;Plains of Bloodied Honour;;Plains of Bloodied Honour;;;;;;;;;x
b_plains_of_bloodied_honour_adj;Plains of Bloodied Honourian;;Plains of Bloodied Honourer;;;;;;;;;;;x
b_plains_wind_monastery;Plains wind Monastery;Plains wind Monastery;Plains wind Monastery;;Plains wind Monastery;;;;;;;;;x
b_plains_wind_monastery_adj;Plains wind Monasterian;;Plains wind Monasterer;;;;;;;;;;;x
b_pokau_mura;Pokau Mura;Pokau Mura;Pokau Mura;;Pokau Mura;;;;;;;;;x
b_pokau_mura_adj;Pokau Muran;;Pokau Murer;;;;;;;;;;;x
b_prosperous_plains_city;Prosperous Plains City;Prosperous Plains City;Prosperous Plains City;;Prosperous Plains City;;;;;;;;;x
b_prosperous_plains_city_adj;Prosperous Plains Citian;;Prosperous Plains Citer;;;;;;;;;;;x
b_quiet_stream_village;Quiet Stream Village;Quiet Stream Village;Quiet Stream Village;;Quiet Stream Village;;;;;;;;;x
b_quiet_stream_village_adj;Quiet Stream Villagean;;Quiet Stream Villager;;;;;;;;;;;x
b_quiet_wind_plain;Quiet Wind Plain;Quiet Wind Plain;Quiet Wind Plain;;Quiet Wind Plain;;;;;;;;;x
b_quiet_wind_plain_adj;Quiet Wind Plainian;;Quiet Wind Plainer;;;;;;;;;;;x
b_razor_of_the_dawn_castle;Razor of the Dawn Castle;Razor of the Dawn Castle;Razor of the Dawn Castle;;Razor of the Dawn Castle;;;;;;;;;x
b_razor_of_the_dawn_castle_adj;Razor of the Dawn Castlean;;Razor of the Dawn Castler;;;;;;;;;;;x
b_razor_of_the_dawn_castle_2;Razor of the Dawn Castle;Razor of the Dawn Castle;Razor of the Dawn Castle;;Razor of the Dawn Castle;;;;;;;;;x
b_razor_of_the_dawn_castle_2_adj;Razor of the Dawn Castlean;;Razor of the Dawn Castler;;;;;;;;;;;x
b_red_lake_shrine;Red Lake Shrine;Red Lake Shrine;Red Lake Shrine;;Red Lake Shrine;;;;;;;;;x
b_red_lake_shrine_adj;Red Lake Shrinean;;Red Lake Shriner;;;;;;;;;;;x
b_refuge_of_the_three_sisters;Refuge of the Three Sisters;Refuge of the Three Sisters;Refuge of the Three Sisters;;Refuge of the Three Sisters;;;;;;;;;x
b_refuge_of_the_three_sisters_adj;Refuge of the Three Sistersian;;Refuge of the Three Sisterser;;;;;;;;;;;x
b_renga_province;Renga province;Renga province;Renga province;;Renga province;;;;;;;;;x
b_renga_province_adj;Renga provincean;;Renga provincer;;;;;;;;;;;x
b_rengai_mura;Rengai Mura;Rengai Mura;Rengai Mura;;Rengai Mura;;;;;;;;;x
b_rengai_mura_adj;Rengai Muran;;Rengai Murer;;;;;;;;;;;x
b_roads_end_village;Roads End Village;Roads End Village;Roads End Village;;Roads End Village;;;;;;;;;x
b_roads_end_village_adj;Roads End Villagean;;Roads End Villager;;;;;;;;;;;x
b_rugashi_province;Rugashi province;Rugashi province;Rugashi province;;Rugashi province;;;;;;;;;x
b_rugashi_province_adj;Rugashi provincean;;Rugashi provincer;;;;;;;;;;;x
b_rugasho;Rugasho;Rugasho;Rugasho;;Rugasho;;;;;;;;;x
b_rugasho_adj;Rugashian;;rugasher;;;;;;;;;;;x
